"fecha";"Run Fondo";"periodo";"rent";"serie"
2023-03-12;"8204";YTD;;S-APV
2023-03-13;"8204";"1M";;S-APV
2023-03-13;"8204";"3M";;S-APV
2023-03-13;"8204";"6M";;S-APV
2023-03-13;"8204";"1Y";;S-APV
2023-03-13;"8204";YTD;;S-APV
2023-03-14;"8204";"1M";;S-APV
2023-03-14;"8204";"3M";;S-APV
2023-03-14;"8204";"6M";;S-APV
2023-03-14;"8204";"1Y";;S-APV
2023-03-14;"8204";YTD;;S-APV
2023-03-15;"8204";"1M";;S-APV
2023-03-15;"8204";"3M";;S-APV
2023-03-15;"8204";"6M";;S-APV
2023-03-15;"8204";"1Y";;S-APV
2023-03-15;"8204";YTD;;S-APV
2023-03-16;"8204";"1M";;S-APV
2023-03-16;"8204";"3M";;S-APV
2023-03-16;"8204";"6M";;S-APV
2023-03-16;"8204";"1Y";;S-APV
2023-03-16;"8204";YTD;;S-APV
2023-03-17;"8204";"1M";;S-APV
2023-03-17;"8204";"3M";;S-APV
2023-03-17;"8204";"6M";;S-APV
2023-03-17;"8204";"1Y";;S-APV
2023-03-17;"8204";YTD;;S-APV
2023-03-18;"8204";"1M";;S-APV
2023-03-18;"8204";"3M";;S-APV
2023-03-18;"8204";"6M";;S-APV
2023-03-18;"8204";"1Y";;S-APV
2023-03-18;"8204";YTD;;S-APV
2023-03-19;"8204";"1M";;S-APV
2023-03-19;"8204";"3M";;S-APV
2023-03-19;"8204";"6M";;S-APV
2023-03-19;"8204";"1Y";;S-APV
2023-03-19;"8204";YTD;;S-APV
2023-03-20;"8204";"1M";;S-APV
2023-03-20;"8204";"3M";;S-APV
2023-03-20;"8204";"6M";;S-APV
2023-03-20;"8204";"1Y";;S-APV
2023-03-20;"8204";YTD;;S-APV
2023-03-21;"8204";"1M";;S-APV
2023-03-21;"8204";"3M";;S-APV
2023-03-21;"8204";"6M";;S-APV
2023-03-21;"8204";"1Y";;S-APV
2023-03-21;"8204";YTD;;S-APV
2023-03-22;"8204";"1M";;S-APV
2023-03-22;"8204";"3M";;S-APV
2023-03-22;"8204";"6M";;S-APV
2023-03-22;"8204";"1Y";;S-APV
2023-03-22;"8204";YTD;;S-APV
2023-03-23;"8204";"1M";;S-APV
2023-03-23;"8204";"3M";;S-APV
2023-03-23;"8204";"6M";;S-APV
2023-03-23;"8204";"1Y";;S-APV
2023-03-23;"8204";YTD;;S-APV
2023-03-24;"8204";"1M";;S-APV
2023-03-24;"8204";"3M";;S-APV
2023-03-24;"8204";"6M";;S-APV
2023-03-24;"8204";"1Y";;S-APV
2023-03-24;"8204";YTD;;S-APV
2023-03-25;"8204";"1M";;S-APV
2023-03-25;"8204";"3M";;S-APV
2023-03-25;"8204";"6M";;S-APV
2023-03-25;"8204";"1Y";;S-APV
2023-03-25;"8204";YTD;;S-APV
2023-03-26;"8204";"1M";;S-APV
2023-03-26;"8204";"3M";;S-APV
2023-03-26;"8204";"6M";;S-APV
2023-03-26;"8204";"1Y";;S-APV
2023-03-26;"8204";YTD;;S-APV
2023-03-27;"8204";"1M";;S-APV
2023-03-27;"8204";"3M";;S-APV
2023-03-27;"8204";"6M";;S-APV
2023-03-27;"8204";"1Y";;S-APV
2023-03-27;"8204";YTD;;S-APV
2023-03-28;"8204";"1M";;S-APV
2023-03-28;"8204";"3M";;S-APV
2023-03-28;"8204";"6M";;S-APV
2023-03-28;"8204";"1Y";;S-APV
2023-03-28;"8204";YTD;;S-APV
2023-03-29;"8204";"1M";;S-APV
2023-03-29;"8204";"3M";;S-APV
2023-03-29;"8204";"6M";;S-APV
2023-03-29;"8204";"1Y";;S-APV
2023-03-29;"8204";YTD;;S-APV
2023-03-30;"8204";"1M";;S-APV
2023-03-30;"8204";"3M";;S-APV
2023-03-30;"8204";"6M";;S-APV
2023-03-30;"8204";"1Y";;S-APV
2023-03-30;"8204";YTD;;S-APV
2023-03-31;"8204";"1M";;S-APV
2023-03-31;"8204";"3M";;S-APV
2023-03-31;"8204";"6M";;S-APV
2023-03-31;"8204";"1Y";;S-APV
2023-03-31;"8204";YTD;;S-APV
2023-04-01;"8204";"1M";;S-APV
2023-04-01;"8204";"3M";;S-APV
2023-04-01;"8204";"6M";;S-APV
2023-04-01;"8204";"1Y";;S-APV
2023-04-01;"8204";YTD;;S-APV
2023-04-02;"8204";"1M";;S-APV
2023-04-02;"8204";"3M";;S-APV
2023-04-02;"8204";"6M";;S-APV
2023-04-02;"8204";"1Y";;S-APV
2023-04-02;"8204";YTD;;S-APV
2023-04-03;"8204";"1M";;S-APV
2023-04-03;"8204";"3M";;S-APV
2023-04-03;"8204";"6M";;S-APV
2023-04-03;"8204";"1Y";;S-APV
2023-04-03;"8204";YTD;;S-APV
2023-04-04;"8204";"1M";;S-APV
2023-04-04;"8204";"3M";;S-APV
2023-04-04;"8204";"6M";;S-APV
2023-04-04;"8204";"1Y";;S-APV
2023-04-04;"8204";YTD;;S-APV
2023-04-05;"8204";"1M";;S-APV
2023-04-05;"8204";"3M";;S-APV
2023-04-05;"8204";"6M";;S-APV
2023-04-05;"8204";"1Y";;S-APV
2023-04-05;"8204";YTD;;S-APV
2023-04-06;"8204";"1M";;S-APV
2023-04-06;"8204";"3M";;S-APV
2023-04-06;"8204";"6M";;S-APV
2023-04-06;"8204";"1Y";;S-APV
2023-04-06;"8204";YTD;;S-APV
2023-04-07;"8204";"1M";;S-APV
2023-04-07;"8204";"3M";;S-APV
2023-04-07;"8204";"6M";;S-APV
2023-04-07;"8204";"1Y";;S-APV
2023-04-07;"8204";YTD;;S-APV
2023-04-08;"8204";"1M";;S-APV
2023-04-08;"8204";"3M";;S-APV
2023-04-08;"8204";"6M";;S-APV
2023-04-08;"8204";"1Y";;S-APV
2023-04-08;"8204";YTD;;S-APV
2023-04-09;"8204";"1M";;S-APV
2023-04-09;"8204";"3M";;S-APV
2023-04-09;"8204";"6M";;S-APV
2023-04-09;"8204";"1Y";;S-APV
2023-04-09;"8204";YTD;;S-APV
2023-04-10;"8204";"1M";;S-APV
2023-04-10;"8204";"3M";;S-APV
2023-04-10;"8204";"6M";;S-APV
2023-04-10;"8204";"1Y";;S-APV
2023-04-10;"8204";YTD;;S-APV
2023-04-11;"8204";"1M";;S-APV
2023-04-11;"8204";"3M";;S-APV
2023-04-11;"8204";"6M";;S-APV
2023-04-11;"8204";"1Y";;S-APV
2023-04-11;"8204";YTD;;S-APV
2023-04-12;"8204";"1M";;S-APV
2023-04-12;"8204";"3M";;S-APV
2023-04-12;"8204";"6M";;S-APV
2023-04-12;"8204";"1Y";;S-APV
2023-04-12;"8204";YTD;;S-APV
2023-04-13;"8204";"1M";;S-APV
2023-04-13;"8204";"3M";;S-APV
2023-04-13;"8204";"6M";;S-APV
2023-04-13;"8204";"1Y";;S-APV
2023-04-13;"8204";YTD;;S-APV
2023-04-14;"8204";"1M";;S-APV
2023-04-14;"8204";"3M";;S-APV
2023-04-14;"8204";"6M";;S-APV
2023-04-14;"8204";"1Y";;S-APV
2023-04-14;"8204";YTD;;S-APV
2023-04-15;"8204";"1M";;S-APV
2023-04-15;"8204";"3M";;S-APV
2023-04-15;"8204";"6M";;S-APV
2023-04-15;"8204";"1Y";;S-APV
2023-04-15;"8204";YTD;;S-APV
2023-04-16;"8204";"1M";;S-APV
2023-04-16;"8204";"3M";;S-APV
2023-04-16;"8204";"6M";;S-APV
2023-04-16;"8204";"1Y";;S-APV
2023-04-16;"8204";YTD;;S-APV
2023-04-17;"8204";"1M";;S-APV
2023-04-17;"8204";"3M";;S-APV
2023-04-17;"8204";"6M";;S-APV
2023-04-17;"8204";"1Y";;S-APV
2023-04-17;"8204";YTD;;S-APV
2023-04-18;"8204";"1M";;S-APV
2023-04-18;"8204";"3M";;S-APV
2023-04-18;"8204";"6M";;S-APV
2023-04-18;"8204";"1Y";;S-APV
2023-04-18;"8204";YTD;;S-APV
2023-04-19;"8204";"1M";;S-APV
2023-04-19;"8204";"3M";;S-APV
2023-04-19;"8204";"6M";;S-APV
2023-04-19;"8204";"1Y";;S-APV
2023-04-19;"8204";YTD;;S-APV
2023-04-20;"8204";"1M";;S-APV
2023-04-20;"8204";"3M";;S-APV
2023-04-20;"8204";"6M";;S-APV
2023-04-20;"8204";"1Y";;S-APV
2023-04-20;"8204";YTD;;S-APV
2023-04-21;"8204";"1M";;S-APV
2023-04-21;"8204";"3M";;S-APV
2023-04-21;"8204";"6M";;S-APV
2023-04-21;"8204";"1Y";;S-APV
2023-04-21;"8204";YTD;;S-APV
2023-04-22;"8204";"1M";;S-APV
2023-04-22;"8204";"3M";;S-APV
2023-04-22;"8204";"6M";;S-APV
2023-04-22;"8204";"1Y";;S-APV
2023-04-22;"8204";YTD;;S-APV
2023-04-23;"8204";"1M";;S-APV
2023-04-23;"8204";"3M";;S-APV
2023-04-23;"8204";"6M";;S-APV
2023-04-23;"8204";"1Y";;S-APV
2023-04-23;"8204";YTD;;S-APV
2023-04-24;"8204";"1M";;S-APV
2023-04-24;"8204";"3M";;S-APV
2023-04-24;"8204";"6M";;S-APV
2023-04-24;"8204";"1Y";;S-APV
2023-04-24;"8204";YTD;;S-APV
2023-04-25;"8204";"1M";;S-APV
2023-04-25;"8204";"3M";;S-APV
2023-04-25;"8204";"6M";;S-APV
2023-04-25;"8204";"1Y";;S-APV
2023-04-25;"8204";YTD;;S-APV
2023-04-26;"8204";"1M";;S-APV
2023-04-26;"8204";"3M";;S-APV
2023-04-26;"8204";"6M";;S-APV
2023-04-26;"8204";"1Y";;S-APV
2023-04-26;"8204";YTD;;S-APV
2023-04-27;"8204";"1M";;S-APV
2023-04-27;"8204";"3M";;S-APV
2023-04-27;"8204";"6M";;S-APV
2023-04-27;"8204";"1Y";;S-APV
2023-04-27;"8204";YTD;;S-APV
2023-04-28;"8204";"1M";;S-APV
2023-04-28;"8204";"3M";;S-APV
2023-04-28;"8204";"6M";;S-APV
2023-04-28;"8204";"1Y";;S-APV
2023-04-28;"8204";YTD;;S-APV
2023-04-29;"8204";"1M";;S-APV
2023-04-29;"8204";"3M";;S-APV
2023-04-29;"8204";"6M";;S-APV
2023-04-29;"8204";"1Y";;S-APV
2023-04-29;"8204";YTD;;S-APV
2023-04-30;"8204";"1M";;S-APV
2023-04-30;"8204";"3M";;S-APV
2023-04-30;"8204";"6M";;S-APV
2023-04-30;"8204";"1Y";;S-APV
2023-04-30;"8204";YTD;;S-APV
2023-05-01;"8204";"1M";;S-APV
2023-05-01;"8204";"3M";;S-APV
2023-05-01;"8204";"6M";;S-APV
2023-05-01;"8204";"1Y";;S-APV
2023-05-01;"8204";YTD;;S-APV
2023-05-02;"8204";"1M";;S-APV
2023-05-02;"8204";"3M";;S-APV
2023-05-02;"8204";"6M";;S-APV
2023-05-02;"8204";"1Y";;S-APV
2023-05-02;"8204";YTD;;S-APV
2023-05-03;"8204";"1M";;S-APV
2023-05-03;"8204";"3M";;S-APV
2023-05-03;"8204";"6M";;S-APV
2023-05-03;"8204";"1Y";;S-APV
2023-05-03;"8204";YTD;;S-APV
2023-05-04;"8204";"1M";;S-APV
2023-05-04;"8204";"3M";;S-APV
2023-05-04;"8204";"6M";;S-APV
2023-05-04;"8204";"1Y";;S-APV
2023-05-04;"8204";YTD;;S-APV
2023-05-05;"8204";"1M";;S-APV
2023-05-05;"8204";"3M";;S-APV
2023-05-05;"8204";"6M";;S-APV
2023-05-05;"8204";"1Y";;S-APV
2023-05-05;"8204";YTD;;S-APV
2023-05-06;"8204";"1M";;S-APV
2023-05-06;"8204";"3M";;S-APV
2023-05-06;"8204";"6M";;S-APV
2023-05-06;"8204";"1Y";;S-APV
2023-05-06;"8204";YTD;;S-APV
2023-05-07;"8204";"1M";;S-APV
2023-05-07;"8204";"3M";;S-APV
2023-05-07;"8204";"6M";;S-APV
2023-05-07;"8204";"1Y";;S-APV
2023-05-07;"8204";YTD;;S-APV
2023-05-08;"8204";"1M";;S-APV
2023-05-08;"8204";"3M";;S-APV
2023-05-08;"8204";"6M";;S-APV
2023-05-08;"8204";"1Y";;S-APV
2023-05-08;"8204";YTD;;S-APV
2023-05-09;"8204";"1M";;S-APV
2023-05-09;"8204";"3M";;S-APV
2023-05-09;"8204";"6M";;S-APV
2023-05-09;"8204";"1Y";;S-APV
2023-05-09;"8204";YTD;;S-APV
2023-05-10;"8204";"1M";;S-APV
2023-05-10;"8204";"3M";;S-APV
2023-05-10;"8204";"6M";;S-APV
2023-05-10;"8204";"1Y";;S-APV
2023-05-10;"8204";YTD;;S-APV
2023-05-11;"8204";"1M";;S-APV
2023-05-11;"8204";"3M";;S-APV
2023-05-11;"8204";"6M";;S-APV
2023-05-11;"8204";"1Y";;S-APV
2023-05-11;"8204";YTD;;S-APV
2023-05-12;"8204";"1M";;S-APV
2023-05-12;"8204";"3M";;S-APV
2023-05-12;"8204";"6M";;S-APV
2023-05-12;"8204";"1Y";;S-APV
2023-05-12;"8204";YTD;;S-APV
2023-05-13;"8204";"1M";;S-APV
2023-05-13;"8204";"3M";;S-APV
2023-05-13;"8204";"6M";;S-APV
2023-05-13;"8204";"1Y";;S-APV
2023-05-13;"8204";YTD;;S-APV
2023-05-14;"8204";"1M";;S-APV
2023-05-14;"8204";"3M";;S-APV
2023-05-14;"8204";"6M";;S-APV
2023-05-14;"8204";"1Y";;S-APV
2023-05-14;"8204";YTD;;S-APV
2023-05-15;"8204";"1M";;S-APV
2023-05-15;"8204";"3M";;S-APV
2023-05-15;"8204";"6M";;S-APV
2023-05-15;"8204";"1Y";;S-APV
2023-05-15;"8204";YTD;;S-APV
2023-05-16;"8204";"1M";;S-APV
2023-05-16;"8204";"3M";;S-APV
2023-05-16;"8204";"6M";;S-APV
2023-05-16;"8204";"1Y";;S-APV
2023-05-16;"8204";YTD;;S-APV
2023-05-17;"8204";"1M";;S-APV
2023-05-17;"8204";"3M";;S-APV
2023-05-17;"8204";"6M";;S-APV
2023-05-17;"8204";"1Y";;S-APV
2023-05-17;"8204";YTD;;S-APV
2023-05-18;"8204";"1M";;S-APV
2023-05-18;"8204";"3M";;S-APV
2023-05-18;"8204";"6M";;S-APV
2023-05-18;"8204";"1Y";;S-APV
2023-05-18;"8204";YTD;;S-APV
2023-05-19;"8204";"1M";;S-APV
2023-05-19;"8204";"3M";;S-APV
2023-05-19;"8204";"6M";;S-APV
2023-05-19;"8204";"1Y";;S-APV
2023-05-19;"8204";YTD;;S-APV
2023-05-20;"8204";"1M";;S-APV
2023-05-20;"8204";"3M";;S-APV
2023-05-20;"8204";"6M";;S-APV
2023-05-20;"8204";"1Y";;S-APV
2023-05-20;"8204";YTD;;S-APV
2023-05-21;"8204";"1M";;S-APV
2023-05-21;"8204";"3M";;S-APV
2023-05-21;"8204";"6M";;S-APV
2023-05-21;"8204";"1Y";;S-APV
2023-05-21;"8204";YTD;;S-APV
2023-05-22;"8204";"1M";;S-APV
2023-05-22;"8204";"3M";;S-APV
2023-05-22;"8204";"6M";;S-APV
2023-05-22;"8204";"1Y";;S-APV
2023-05-22;"8204";YTD;;S-APV
2023-05-23;"8204";"1M";;S-APV
2023-05-23;"8204";"3M";;S-APV
2023-05-23;"8204";"6M";;S-APV
2023-05-23;"8204";"1Y";;S-APV
2023-05-23;"8204";YTD;;S-APV
2023-05-24;"8204";"1M";;S-APV
2023-05-24;"8204";"3M";;S-APV
2023-05-24;"8204";"6M";;S-APV
2023-05-24;"8204";"1Y";;S-APV
2023-05-24;"8204";YTD;;S-APV
2023-05-25;"8204";"1M";;S-APV
2023-05-25;"8204";"3M";;S-APV
2023-05-25;"8204";"6M";;S-APV
2023-05-25;"8204";"1Y";;S-APV
2023-05-25;"8204";YTD;;S-APV
2023-05-26;"8204";"1M";;S-APV
2023-05-26;"8204";"3M";;S-APV
2023-05-26;"8204";"6M";;S-APV
2023-05-26;"8204";"1Y";;S-APV
2023-05-26;"8204";YTD;;S-APV
2023-05-27;"8204";"1M";;S-APV
2023-05-27;"8204";"3M";;S-APV
2023-05-27;"8204";"6M";;S-APV
2023-05-27;"8204";"1Y";;S-APV
2023-05-27;"8204";YTD;;S-APV
2023-05-28;"8204";"1M";;S-APV
2023-05-28;"8204";"3M";;S-APV
2023-05-28;"8204";"6M";;S-APV
2023-05-28;"8204";"1Y";;S-APV
2023-05-28;"8204";YTD;;S-APV
2023-05-29;"8204";"1M";;S-APV
2023-05-29;"8204";"3M";;S-APV
2023-05-29;"8204";"6M";;S-APV
2023-05-29;"8204";"1Y";;S-APV
2023-05-29;"8204";YTD;;S-APV
2023-05-30;"8204";"1M";;S-APV
2023-05-30;"8204";"3M";;S-APV
2023-05-30;"8204";"6M";;S-APV
2023-05-30;"8204";"1Y";;S-APV
2023-05-30;"8204";YTD;;S-APV
2023-05-31;"8204";"1M";;S-APV
2023-05-31;"8204";"3M";;S-APV
2023-05-31;"8204";"6M";;S-APV
2023-05-31;"8204";"1Y";;S-APV
2023-05-31;"8204";YTD;;S-APV
2023-06-01;"8204";"1M";;S-APV
2023-06-01;"8204";"3M";;S-APV
2023-06-01;"8204";"6M";;S-APV
2023-06-01;"8204";"1Y";;S-APV
2023-06-01;"8204";YTD;;S-APV
2023-06-02;"8204";"1M";;S-APV
2023-06-02;"8204";"3M";;S-APV
2023-06-02;"8204";"6M";;S-APV
2023-06-02;"8204";"1Y";;S-APV
2023-06-02;"8204";YTD;;S-APV
2023-06-03;"8204";"1M";;S-APV
2023-06-03;"8204";"3M";;S-APV
2023-06-03;"8204";"6M";;S-APV
2023-06-03;"8204";"1Y";;S-APV
2023-06-03;"8204";YTD;;S-APV
2023-06-04;"8204";"1M";;S-APV
2023-06-04;"8204";"3M";;S-APV
2023-06-04;"8204";"6M";;S-APV
2023-06-04;"8204";"1Y";;S-APV
2023-06-04;"8204";YTD;;S-APV
2023-06-05;"8204";"1M";;S-APV
2023-06-05;"8204";"3M";;S-APV
2023-06-05;"8204";"6M";;S-APV
2023-06-05;"8204";"1Y";;S-APV
2023-06-05;"8204";YTD;;S-APV
2023-06-06;"8204";"1M";;S-APV
2023-06-06;"8204";"3M";;S-APV
2023-06-06;"8204";"6M";;S-APV
2023-06-06;"8204";"1Y";;S-APV
2023-06-06;"8204";YTD;;S-APV
2023-06-07;"8204";"1M";;S-APV
2023-06-07;"8204";"3M";;S-APV
2023-06-07;"8204";"6M";;S-APV
2023-06-07;"8204";"1Y";;S-APV
2023-06-07;"8204";YTD;;S-APV
2023-06-08;"8204";"1M";;S-APV
2023-06-08;"8204";"3M";;S-APV
2023-06-08;"8204";"6M";;S-APV
2023-06-08;"8204";"1Y";;S-APV
2023-06-08;"8204";YTD;;S-APV
2023-06-09;"8204";"1M";;S-APV
2023-06-09;"8204";"3M";;S-APV
2023-06-09;"8204";"6M";;S-APV
2023-06-09;"8204";"1Y";;S-APV
2023-06-09;"8204";YTD;;S-APV
2023-06-10;"8204";"1M";;S-APV
2023-06-10;"8204";"3M";;S-APV
2023-06-10;"8204";"6M";;S-APV
2023-06-10;"8204";"1Y";;S-APV
2023-06-10;"8204";YTD;;S-APV
2023-06-11;"8204";"1M";;S-APV
2023-06-11;"8204";"3M";;S-APV
2023-06-11;"8204";"6M";;S-APV
2023-06-11;"8204";"1Y";;S-APV
2023-06-11;"8204";YTD;;S-APV
2023-06-12;"8204";"1M";;S-APV
2023-06-12;"8204";"3M";;S-APV
2023-06-12;"8204";"6M";;S-APV
2023-06-12;"8204";"1Y";;S-APV
2023-06-12;"8204";YTD;;S-APV
2023-06-13;"8204";"1M";;S-APV
2023-06-13;"8204";"3M";;S-APV
2023-06-13;"8204";"6M";;S-APV
2023-06-13;"8204";"1Y";;S-APV
2023-06-13;"8204";YTD;;S-APV
2023-06-14;"8204";"1M";;S-APV
2023-06-14;"8204";"3M";;S-APV
2023-06-14;"8204";"6M";;S-APV
2023-06-14;"8204";"1Y";;S-APV
2023-06-14;"8204";YTD;;S-APV
2023-06-15;"8204";"1M";;S-APV
2023-06-15;"8204";"3M";;S-APV
2023-06-15;"8204";"6M";;S-APV
2023-06-15;"8204";"1Y";;S-APV
2023-06-15;"8204";YTD;;S-APV
2023-06-16;"8204";"1M";;S-APV
2023-06-16;"8204";"3M";;S-APV
2023-06-16;"8204";"6M";;S-APV
2023-06-16;"8204";"1Y";;S-APV
2023-06-16;"8204";YTD;;S-APV
2023-06-17;"8204";"1M";;S-APV
2023-06-17;"8204";"3M";;S-APV
2023-06-17;"8204";"6M";;S-APV
2023-06-17;"8204";"1Y";;S-APV
2023-06-17;"8204";YTD;;S-APV
2023-06-18;"8204";"1M";;S-APV
2023-06-18;"8204";"3M";;S-APV
2023-06-18;"8204";"6M";;S-APV
2023-06-18;"8204";"1Y";;S-APV
2023-06-18;"8204";YTD;;S-APV
2023-06-19;"8204";"1M";;S-APV
2023-06-19;"8204";"3M";;S-APV
2023-06-19;"8204";"6M";;S-APV
2023-06-19;"8204";"1Y";;S-APV
2023-06-19;"8204";YTD;;S-APV
2023-06-20;"8204";"1M";;S-APV
2023-06-20;"8204";"3M";;S-APV
2023-06-20;"8204";"6M";;S-APV
2023-06-20;"8204";"1Y";;S-APV
2023-06-20;"8204";YTD;;S-APV
2023-06-21;"8204";"1M";;S-APV
2023-06-21;"8204";"3M";;S-APV
2023-06-21;"8204";"6M";;S-APV
2023-06-21;"8204";"1Y";;S-APV
2023-06-21;"8204";YTD;;S-APV
2023-06-22;"8204";"1M";;S-APV
2023-06-22;"8204";"3M";;S-APV
2023-06-22;"8204";"6M";;S-APV
2023-06-22;"8204";"1Y";;S-APV
2023-06-22;"8204";YTD;;S-APV
2023-06-23;"8204";"1M";;S-APV
2023-06-23;"8204";"3M";;S-APV
2023-06-23;"8204";"6M";;S-APV
2023-06-23;"8204";"1Y";;S-APV
2023-06-23;"8204";YTD;;S-APV
2023-06-24;"8204";"1M";;S-APV
2023-06-24;"8204";"3M";;S-APV
2023-06-24;"8204";"6M";;S-APV
2023-06-24;"8204";"1Y";;S-APV
2023-06-24;"8204";YTD;;S-APV
2023-06-25;"8204";"1M";;S-APV
2023-06-25;"8204";"3M";;S-APV
2023-06-25;"8204";"6M";;S-APV
2023-06-25;"8204";"1Y";;S-APV
2023-06-25;"8204";YTD;;S-APV
2023-06-26;"8204";"1M";;S-APV
2023-06-26;"8204";"3M";;S-APV
2023-06-26;"8204";"6M";;S-APV
2023-06-26;"8204";"1Y";;S-APV
2023-06-26;"8204";YTD;;S-APV
2023-06-27;"8204";"1M";;S-APV
2023-06-27;"8204";"3M";;S-APV
2023-06-27;"8204";"6M";;S-APV
2023-06-27;"8204";"1Y";;S-APV
2023-06-27;"8204";YTD;;S-APV
2023-06-28;"8204";"1M";;S-APV
2023-06-28;"8204";"3M";;S-APV
2023-06-28;"8204";"6M";;S-APV
2023-06-28;"8204";"1Y";;S-APV
2023-06-28;"8204";YTD;;S-APV
2023-06-29;"8204";"1M";;S-APV
2023-06-29;"8204";"3M";;S-APV
2023-06-29;"8204";"6M";;S-APV
2023-06-29;"8204";"1Y";;S-APV
2023-06-29;"8204";YTD;;S-APV
2023-06-30;"8204";"1M";;S-APV
2023-06-30;"8204";"3M";;S-APV
2023-06-30;"8204";"6M";;S-APV
2023-06-30;"8204";"1Y";;S-APV
2023-06-30;"8204";YTD;;S-APV
2023-07-01;"8204";"1M";;S-APV
2023-07-01;"8204";"3M";;S-APV
2023-07-01;"8204";"6M";;S-APV
2023-07-01;"8204";"1Y";;S-APV
2023-07-01;"8204";YTD;;S-APV
2023-07-02;"8204";"1M";;S-APV
2023-07-02;"8204";"3M";;S-APV
2023-07-02;"8204";"6M";;S-APV
2023-07-02;"8204";"1Y";;S-APV
2023-07-02;"8204";YTD;;S-APV
2023-07-03;"8204";"1M";;S-APV
2023-07-03;"8204";"3M";;S-APV
2023-07-03;"8204";"6M";;S-APV
2023-07-03;"8204";"1Y";;S-APV
2023-07-03;"8204";YTD;;S-APV
2023-07-04;"8204";"1M";;S-APV
2023-07-04;"8204";"3M";;S-APV
2023-07-04;"8204";"6M";;S-APV
2023-07-04;"8204";"1Y";;S-APV
2023-07-04;"8204";YTD;;S-APV
2023-07-05;"8204";"1M";;S-APV
2023-07-05;"8204";"3M";;S-APV
2023-07-05;"8204";"6M";;S-APV
2023-07-05;"8204";"1Y";;S-APV
2023-07-05;"8204";YTD;;S-APV
2023-07-06;"8204";"1M";;S-APV
2023-07-06;"8204";"3M";;S-APV
2023-07-06;"8204";"6M";;S-APV
2023-07-06;"8204";"1Y";;S-APV
2023-07-06;"8204";YTD;;S-APV
2023-07-07;"8204";"1M";;S-APV
2023-07-07;"8204";"3M";;S-APV
2023-07-07;"8204";"6M";;S-APV
2023-07-07;"8204";"1Y";;S-APV
2023-07-07;"8204";YTD;;S-APV
2023-07-08;"8204";"1M";;S-APV
2023-07-08;"8204";"3M";;S-APV
2023-07-08;"8204";"6M";;S-APV
2023-07-08;"8204";"1Y";;S-APV
2023-07-08;"8204";YTD;;S-APV
2023-07-09;"8204";"1M";;S-APV
2023-07-09;"8204";"3M";;S-APV
2023-07-09;"8204";"6M";;S-APV
2023-07-09;"8204";"1Y";;S-APV
2023-07-09;"8204";YTD;;S-APV
2023-07-10;"8204";"1M";;S-APV
2023-07-10;"8204";"3M";;S-APV
2023-07-10;"8204";"6M";;S-APV
2023-07-10;"8204";"1Y";;S-APV
2023-07-10;"8204";YTD;;S-APV
2023-07-11;"8204";"1M";;S-APV
2023-07-11;"8204";"3M";;S-APV
2023-07-11;"8204";"6M";;S-APV
2023-07-11;"8204";"1Y";;S-APV
2023-07-11;"8204";YTD;;S-APV
2023-07-12;"8204";"1M";;S-APV
2023-07-12;"8204";"3M";;S-APV
2023-07-12;"8204";"6M";;S-APV
2023-07-12;"8204";"1Y";;S-APV
2023-07-12;"8204";YTD;;S-APV
2023-07-13;"8204";"1M";;S-APV
2023-07-13;"8204";"3M";;S-APV
2023-07-13;"8204";"6M";;S-APV
2023-07-13;"8204";"1Y";;S-APV
2023-07-13;"8204";YTD;;S-APV
2023-07-14;"8204";"1M";;S-APV
2023-07-14;"8204";"3M";;S-APV
2023-07-14;"8204";"6M";;S-APV
2023-07-14;"8204";"1Y";;S-APV
2023-07-14;"8204";YTD;;S-APV
2023-07-15;"8204";"1M";;S-APV
2023-07-15;"8204";"3M";;S-APV
2023-07-15;"8204";"6M";;S-APV
2023-07-15;"8204";"1Y";;S-APV
2023-07-15;"8204";YTD;;S-APV
2023-07-16;"8204";"1M";0.00;S-APV
2023-07-16;"8204";"3M";0.00;S-APV
2023-07-16;"8204";"6M";0.00;S-APV
2023-07-16;"8204";"1Y";0.00;S-APV
2023-07-16;"8204";YTD;0.00;S-APV
2023-07-17;"8204";"1M";0.01;S-APV
2023-07-17;"8204";"3M";0.01;S-APV
2023-07-17;"8204";"6M";0.01;S-APV
2023-07-17;"8204";"1Y";0.01;S-APV
2023-07-17;"8204";YTD;0.01;S-APV
2023-07-18;"8204";"1M";0.02;S-APV
2023-07-18;"8204";"3M";0.02;S-APV
2023-07-18;"8204";"6M";0.02;S-APV
2023-07-18;"8204";"1Y";0.02;S-APV
2023-07-18;"8204";YTD;0.02;S-APV
2023-07-19;"8204";"1M";0.03;S-APV
2023-07-19;"8204";"3M";0.03;S-APV
2023-07-19;"8204";"6M";0.03;S-APV
2023-07-19;"8204";"1Y";0.03;S-APV
2023-07-19;"8204";YTD;0.03;S-APV
2023-07-20;"8204";"1M";0.03;S-APV
2023-07-20;"8204";"3M";0.03;S-APV
2023-07-20;"8204";"6M";0.03;S-APV
2023-07-20;"8204";"1Y";0.03;S-APV
2023-07-20;"8204";YTD;0.03;S-APV
2023-07-21;"8204";"1M";0.03;S-APV
2023-07-21;"8204";"3M";0.03;S-APV
2023-07-21;"8204";"6M";0.03;S-APV
2023-07-21;"8204";"1Y";0.03;S-APV
